"","V1","spot","siteid","GRIDID","x","y","FF","MD","FW","FO","WL","UB","WB","BU","BL","ELE","ELEMAX","ELEMIN","ELERA","ELESD","Slope","Aspect","ASR","dog","cat","total","buffer","year","worktime","species","count","OI","diet","nest","diet_number","diet_total","nest_number","nest_total"
"582",218,"萬壽機1","A04-70","3826_282309",308500,2764500,156448.1085,42667.66597,1822.751953,184105.8961,0,572287.9115,0,42667.66597,0,50.87611408,142,18,124,22.87347552,10.20018,307.6593933,1545.047169,1,1,1,FALSE,2015,780.33,"cat",0,0,"shrubs","shrubs",NA,NA,NA,NA
"583",219,"中機A4","A04-52","3826_285312",311500,2770500,345929.8137,6658.666498,0,490807.769,0,149945.0842,0,6658.666498,0,51.95155709,157,12,145,33.27152225,11.98115,21.4768734,1517.438265,6,4,6,FALSE,2012,1208.5,"cat",12,9.92966487381051,"shrubs","shrubs",NA,NA,NA,NA
"584",220,"中機A4","A04-52","3826_285312",311500,2770500,345929.8137,6658.666498,0,490807.769,0,149945.0842,0,6658.666498,0,51.95155709,157,12,145,33.27152225,11.98115,21.4768734,1517.438265,6,4,6,FALSE,2013,4339.6,"cat",74,17.0522628813716,"shrubs","shrubs",NA,NA,NA,NA
"585",221,"中機A4","A04-52","3826_285312",311500,2770500,345929.8137,6658.666498,0,490807.769,0,149945.0842,0,6658.666498,0,51.95155709,157,12,145,33.27152225,11.98115,21.4768734,1517.438265,6,4,6,FALSE,2014,312.33,"cat",1,3.20174174751065,"shrubs","shrubs",NA,NA,NA,NA
"586",222,"中機B1","A04-52","3826_285312",311500,2770500,345929.8137,6658.666498,0,490807.769,0,149945.0842,0,6658.666498,0,51.95155709,157,12,145,33.27152225,11.98115,21.4768734,1517.438265,6,4,6,FALSE,2012,1208.5,"cat",6,4.96483243690525,"shrubs","shrubs",NA,NA,NA,NA
"587",223,"中機B1","A04-52","3826_285312",311500,2770500,345929.8137,6658.666498,0,490807.769,0,149945.0842,0,6658.666498,0,51.95155709,157,12,145,33.27152225,11.98115,21.4768734,1517.438265,6,4,6,FALSE,2013,4300,"cat",48,11.1627906976744,"shrubs","shrubs",NA,NA,NA,NA
"588",224,"中機B1","A04-52","3826_285312",311500,2770500,345929.8137,6658.666498,0,490807.769,0,149945.0842,0,6658.666498,0,51.95155709,157,12,145,33.27152225,11.98115,21.4768734,1517.438265,6,4,6,FALSE,2014,2047.5,"cat",4,1.95360195360195,"shrubs","shrubs",NA,NA,NA,NA
"589",225,"中機C5","A04-52","3826_285312",311500,2770500,345929.8137,6658.666498,0,490807.769,0,149945.0842,0,6658.666498,0,51.95155709,157,12,145,33.27152225,11.98115,21.4768734,1517.438265,6,4,6,FALSE,2012,1139,"cat",0,0,"shrubs","shrubs",NA,NA,NA,NA
"590",226,"中機C5","A04-52","3826_285312",311500,2770500,345929.8137,6658.666498,0,490807.769,0,149945.0842,0,6658.666498,0,51.95155709,157,12,145,33.27152225,11.98115,21.4768734,1517.438265,6,4,6,FALSE,2013,663,"cat",0,0,"shrubs","shrubs",NA,NA,NA,NA
"591",227,"中機C7","A04-52","3826_285312",311500,2770500,345929.8137,6658.666498,0,490807.769,0,149945.0842,0,6658.666498,0,51.95155709,157,12,145,33.27152225,11.98115,21.4768734,1517.438265,6,4,6,FALSE,2013,2858.47,"cat",28,9.79545001346874,"shrubs","shrubs",NA,NA,NA,NA
"592",228,"中機C7","A04-52","3826_285312",311500,2770500,345929.8137,6658.666498,0,490807.769,0,149945.0842,0,6658.666498,0,51.95155709,157,12,145,33.27152225,11.98115,21.4768734,1517.438265,6,4,6,FALSE,2014,323.33,"cat",5,15.4640769492469,"shrubs","shrubs",NA,NA,NA,NA
"593",229,"中機C8","A04-52","3826_285312",311500,2770500,345929.8137,6658.666498,0,490807.769,0,149945.0842,0,6658.666498,0,51.95155709,157,12,145,33.27152225,11.98115,21.4768734,1517.438265,6,4,6,FALSE,2013,4219,"cat",4,0.948091964920597,"shrubs","shrubs",NA,NA,NA,NA
"594",230,"中機C9","A04-52","3826_285312",311500,2770500,345929.8137,6658.666498,0,490807.769,0,149945.0842,0,6658.666498,0,51.95155709,157,12,145,33.27152225,11.98115,21.4768734,1517.438265,6,4,6,FALSE,2013,902.16,"cat",0,0,"shrubs","shrubs",NA,NA,NA,NA
"595",231,"中機C9","A04-52","3826_285312",311500,2770500,345929.8137,6658.666498,0,490807.769,0,149945.0842,0,6658.666498,0,51.95155709,157,12,145,33.27152225,11.98115,21.4768734,1517.438265,6,4,6,FALSE,2014,1307,"cat",0,0,"shrubs","shrubs",NA,NA,NA,NA
"596",232,"鯉魚機2","A28-18","3826_246727",226500,2693500,114594.4478,0,0,885405.5522,0,0,0,0,0,286.7370242,372,191,181,45.13160356,15.08083,259.1426697,1604.353471,1,1,1,FALSE,2017,2400.25,"cat",1,0.416623268409541,"shrubs","shrubs",NA,NA,NA,NA
"597",233,"後機1","A27-07","3826_262231",230500,2724500,673954.4962,298352.2289,0,0,0,27693.2749,0,0,0,53.78460208,85,22,63,13.47056788,6.10485,240.3349915,1565.624211,1,1,2,FALSE,2012,3015.16,"cat",1,0.331657358150148,"shrubs","shrubs",33,119,70,119
"598",234,"後機2","A27-07","3826_262231",230500,2724500,673954.4962,298352.2289,0,0,0,27693.2749,0,0,0,53.78460208,85,22,63,13.47056788,6.10485,240.3349915,1565.624211,1,1,2,FALSE,2012,1459.66,"cat",0,0,"shrubs","shrubs",33,119,70,119
"599",235,"桃園機3","A09-43","3826_286781",280500,2773500,238116.3754,64940.82966,0,632001.9653,0,0,0,64940.82966,0,140.0864528,181,89,92,19.01375368,10.12572,297.7062378,1559.944061,3,3,3,FALSE,2019,6061.53,"cat",22,3.62944669085198,"shrubs","shrubs",9,124,28,124
"600",236,"國一甲機1","A09-02","3826_285782",281500,2771500,79908.49011,9896.266479,0,748605.702,0,151693.2749,0,9896.266479,0,145.150519,206,92,114,28.05105037,12.01954,241.4459686,1580.972586,3,2,3,FALSE,2019,4780.83,"cat",0,0,"shrubs","shrubs",NA,NA,1,30
"601",237,"桃園機1","A09-02","3826_285782",281500,2771500,79908.49011,9896.266479,0,748605.702,0,151693.2749,0,9896.266479,0,145.150519,206,92,114,28.05105037,12.01954,241.4459686,1580.972586,3,2,3,FALSE,2019,6262.43,"cat",9,1.43714181236357,"shrubs","shrubs",NA,NA,1,30
"602",238,"桃園機12","A09-02","3826_285782",281500,2771500,79908.49011,9896.266479,0,748605.702,0,151693.2749,0,9896.266479,0,145.150519,206,92,114,28.05105037,12.01954,241.4459686,1580.972586,3,2,3,FALSE,2019,6197.76,"cat",162,26.1384758364312,"shrubs","shrubs",NA,NA,1,30
"603",239,"桃園機14","A09-43","3826_286781",280500,2773500,238116.3754,64940.82966,0,632001.9653,0,0,0,64940.82966,0,140.0864528,181,89,92,19.01375368,10.12572,297.7062378,1559.944061,3,3,3,FALSE,2019,6122.2,"cat",115,18.7840972199536,"shrubs","shrubs",9,124,28,124
"604",240,"桃園機2","A09-43","3826_286781",280500,2773500,238116.3754,64940.82966,0,632001.9653,0,0,0,64940.82966,0,140.0864528,181,89,92,19.01375368,10.12572,297.7062378,1559.944061,3,3,3,FALSE,2019,6261.9,"cat",35,5.58935786262955,"shrubs","shrubs",9,124,28,124
"605",241,"燕機2_1","A34-26","3826_157687",186500,2515500,719572.097,37115.26241,0,206197.3782,0,0,0,37115.26241,0,85.20855615,163,32,131,30.92235111,12.47442,324.0241394,1528.145306,4,1,4,FALSE,2013,604.66,"cat",0,0,"shrubs","shrubs",12,86,39,86
"606",242,"燕機2_2","A34-26","3826_157687",186500,2515500,719572.097,37115.26241,0,206197.3782,0,0,0,37115.26241,0,85.20855615,163,32,131,30.92235111,12.47442,324.0241394,1528.145306,4,1,4,FALSE,2013,1978.33,"cat",0,0,"shrubs","shrubs",12,86,39,86
"607",243,"燕機2之1","A34-26","3826_157687",186500,2515500,719572.097,37115.26241,0,206197.3782,0,0,0,37115.26241,0,85.20855615,163,32,131,30.92235111,12.47442,324.0241394,1528.145306,4,1,4,FALSE,2014,203,"cat",0,0,"shrubs","shrubs",24,109,55,109
"608",244,"燕機2之1","A34-26","3826_157687",186500,2515500,719572.097,37115.26241,0,206197.3782,0,0,0,37115.26241,0,85.20855615,163,32,131,30.92235111,12.47442,324.0241394,1528.145306,4,1,4,FALSE,2015,1935.66,"cat",1,0.516619654278127,"shrubs","shrubs",NA,NA,NA,NA
"609",245,"燕機2之2","A34-26","3826_157687",186500,2515500,719572.097,37115.26241,0,206197.3782,0,0,0,37115.26241,0,85.20855615,163,32,131,30.92235111,12.47442,324.0241394,1528.145306,4,1,4,FALSE,2014,202,"cat",0,0,"shrubs","shrubs",24,109,55,109
"610",246,"燕機2之2","A34-26","3826_157687",186500,2515500,719572.097,37115.26241,0,206197.3782,0,0,0,37115.26241,0,85.20855615,163,32,131,30.92235111,12.47442,324.0241394,1528.145306,4,1,4,FALSE,2015,1935.9,"cat",0,0,"shrubs","shrubs",NA,NA,NA,NA
"611",247,"烏砂機1","A05-22","3826_273804",303500,2747500,0,0,0,1e+06,0,0,0,0,0,379.8044983,710,199,511,129.2219792,29.36703,312.7067261,1357.689269,3,3,3,FALSE,2019,2776.75,"cat",3,1.08039974790673,"shrubs","shrubs",NA,NA,NA,NA
"612",248,"烏砂機2","A05-22","3826_273804",303500,2747500,0,0,0,1e+06,0,0,0,0,0,379.8044983,710,199,511,129.2219792,29.36703,312.7067261,1357.689269,3,3,3,FALSE,2019,4564.4,"cat",6,1.31452107615459,"shrubs","shrubs",NA,NA,NA,NA
"613",249,"沙崙機1","A09-52","3826_293294",293500,2786500,300417.2583,0,372394.4907,0,0,327188.251,0,0,0,22.26203209,56,8,48,8.645677444,4.37163,264.8201599,1552.252262,7,7,7,FALSE,2014,6261.1,"cat",25,3.99290859433646,"shrubs","shrubs",27,189,75,189
"614",250,"沙崙機1","A09-52","3826_293294",293500,2786500,300417.2583,0,372394.4907,0,0,327188.251,0,0,0,22.26203209,56,8,48,8.645677444,4.37163,264.8201599,1552.252262,7,7,7,FALSE,2015,8339.38,"cat",54,6.47530152121621,"shrubs","shrubs",9,84,24,84
"615",251,"沙崙機1","A09-52","3826_293294",293500,2786500,300417.2583,0,372394.4907,0,0,327188.251,0,0,0,22.26203209,56,8,48,8.645677444,4.37163,264.8201599,1552.252262,7,7,7,FALSE,2016,7418.7,"cat",58,7.81808133500479,"shrubs","shrubs",22,154,58,154
"616",252,"沙崙機1","A09-52","3826_293294",293500,2786500,300417.2583,0,372394.4907,0,0,327188.251,0,0,0,22.26203209,56,8,48,8.645677444,4.37163,264.8201599,1552.252262,7,7,7,FALSE,2017,3320,"cat",15,4.51807228915663,"shrubs","shrubs",25,149,59,149
"617",253,"沙崙機1","A09-52","3826_293294",293500,2786500,300417.2583,0,372394.4907,0,0,327188.251,0,0,0,22.26203209,56,8,48,8.645677444,4.37163,264.8201599,1552.252262,7,7,7,FALSE,2018,3715.5,"cat",80,21.5314224195936,"shrubs","shrubs",23,159,63,159
"618",254,"沙崙機1","A09-52","3826_293294",293500,2786500,300417.2583,0,372394.4907,0,0,327188.251,0,0,0,22.26203209,56,8,48,8.645677444,4.37163,264.8201599,1552.252262,7,7,7,FALSE,2019,6071.77,"cat",49,8.07013440891206,"shrubs","shrubs",17,154,52,154
"619",255,"沙崙機1","A09-52","3826_293294",293500,2786500,300417.2583,0,372394.4907,0,0,327188.251,0,0,0,22.26203209,56,8,48,8.645677444,4.37163,264.8201599,1552.252262,7,7,7,FALSE,2020,6016.23,"cat",38,6.31624788281033,"shrubs","shrubs",16,140,46,140
"620",256,"沙崙機1","A09-52","3826_293294",293500,2786500,300417.2583,0,372394.4907,0,0,327188.251,0,0,0,22.26203209,56,8,48,8.645677444,4.37163,264.8201599,1552.252262,7,7,7,FALSE,2021,5151,"cat",14,2.7179188507086,"shrubs","shrubs",26,230,73,230
"621",257,"沙崙機2","A09-52","3826_293294",293500,2786500,300417.2583,0,372394.4907,0,0,327188.251,0,0,0,22.26203209,56,8,48,8.645677444,4.37163,264.8201599,1552.252262,7,7,7,FALSE,2013,157,"cat",0,0,"shrubs","shrubs",21,145,64,145
"622",258,"沙崙機2","A09-52","3826_293294",293500,2786500,300417.2583,0,372394.4907,0,0,327188.251,0,0,0,22.26203209,56,8,48,8.645677444,4.37163,264.8201599,1552.252262,7,7,7,FALSE,2014,3618.23,"cat",9,2.48740406220721,"shrubs","shrubs",27,189,75,189
"623",259,"沙崙機2","A09-52","3826_293294",293500,2786500,300417.2583,0,372394.4907,0,0,327188.251,0,0,0,22.26203209,56,8,48,8.645677444,4.37163,264.8201599,1552.252262,7,7,7,FALSE,2015,5708.15,"cat",15,2.6278216234682,"shrubs","shrubs",9,84,24,84
"624",260,"沙崙機3","A09-52","3826_293294",293500,2786500,300417.2583,0,372394.4907,0,0,327188.251,0,0,0,22.26203209,56,8,48,8.645677444,4.37163,264.8201599,1552.252262,7,7,7,FALSE,2013,157,"cat",4,25.4777070063694,"shrubs","shrubs",21,145,64,145
"625",261,"沙崙機3","A09-52","3826_293294",293500,2786500,300417.2583,0,372394.4907,0,0,327188.251,0,0,0,22.26203209,56,8,48,8.645677444,4.37163,264.8201599,1552.252262,7,7,7,FALSE,2014,7192.78,"cat",27,3.75376419131407,"shrubs","shrubs",27,189,75,189
"626",262,"沙崙機3","A09-52","3826_293294",293500,2786500,300417.2583,0,372394.4907,0,0,327188.251,0,0,0,22.26203209,56,8,48,8.645677444,4.37163,264.8201599,1552.252262,7,7,7,FALSE,2015,7983.12,"cat",20,2.50528615378449,"shrubs","shrubs",9,84,24,84
"627",263,"沙崙機3","A09-52","3826_293294",293500,2786500,300417.2583,0,372394.4907,0,0,327188.251,0,0,0,22.26203209,56,8,48,8.645677444,4.37163,264.8201599,1552.252262,7,7,7,FALSE,2016,5571.97,"cat",4,0.71787895484003,"shrubs","shrubs",22,154,58,154
"628",264,"沙崙機3","A09-52","3826_293294",293500,2786500,300417.2583,0,372394.4907,0,0,327188.251,0,0,0,22.26203209,56,8,48,8.645677444,4.37163,264.8201599,1552.252262,7,7,7,FALSE,2017,3769.5,"cat",16,4.24459477384268,"shrubs","shrubs",25,149,59,149
"629",265,"沙崙機4","A09-52","3826_293294",293500,2786500,300417.2583,0,372394.4907,0,0,327188.251,0,0,0,22.26203209,56,8,48,8.645677444,4.37163,264.8201599,1552.252262,7,7,7,FALSE,2013,157,"cat",3,19.1082802547771,"shrubs","shrubs",21,145,64,145
"630",266,"沙崙機4","A09-52","3826_293294",293500,2786500,300417.2583,0,372394.4907,0,0,327188.251,0,0,0,22.26203209,56,8,48,8.645677444,4.37163,264.8201599,1552.252262,7,7,7,FALSE,2014,6669.3,"cat",34,5.09798629541331,"shrubs","shrubs",27,189,75,189
"631",267,"沙崙機4","A09-52","3826_293294",293500,2786500,300417.2583,0,372394.4907,0,0,327188.251,0,0,0,22.26203209,56,8,48,8.645677444,4.37163,264.8201599,1552.252262,7,7,7,FALSE,2015,8760,"cat",167,19.0639269406393,"shrubs","shrubs",9,84,24,84
"632",268,"沙崙機4","A09-52","3826_293294",293500,2786500,300417.2583,0,372394.4907,0,0,327188.251,0,0,0,22.26203209,56,8,48,8.645677444,4.37163,264.8201599,1552.252262,7,7,7,FALSE,2016,6195.37,"cat",74,11.9444036433659,"shrubs","shrubs",22,154,58,154
"633",269,"沙崙機4","A09-52","3826_293294",293500,2786500,300417.2583,0,372394.4907,0,0,327188.251,0,0,0,22.26203209,56,8,48,8.645677444,4.37163,264.8201599,1552.252262,7,7,7,FALSE,2017,8131.75,"cat",33,4.05816706121069,"shrubs","shrubs",25,149,59,149
"634",270,"沙崙機4","A09-52","3826_293294",293500,2786500,300417.2583,0,372394.4907,0,0,327188.251,0,0,0,22.26203209,56,8,48,8.645677444,4.37163,264.8201599,1552.252262,7,7,7,FALSE,2018,8759.8,"cat",15,1.71236786227996,"shrubs","shrubs",23,159,63,159
"635",271,"沙崙機4","A09-52","3826_293294",293500,2786500,300417.2583,0,372394.4907,0,0,327188.251,0,0,0,22.26203209,56,8,48,8.645677444,4.37163,264.8201599,1552.252262,7,7,7,FALSE,2019,8759.6,"cat",42,4.79473948582127,"shrubs","shrubs",17,154,52,154
"636",272,"沙崙機4","A09-52","3826_293294",293500,2786500,300417.2583,0,372394.4907,0,0,327188.251,0,0,0,22.26203209,56,8,48,8.645677444,4.37163,264.8201599,1552.252262,7,7,7,FALSE,2020,7439.1,"cat",35,4.70487021279456,"shrubs","shrubs",16,140,46,140
"637",273,"沙崙機4","A09-52","3826_293294",293500,2786500,300417.2583,0,372394.4907,0,0,327188.251,0,0,0,22.26203209,56,8,48,8.645677444,4.37163,264.8201599,1552.252262,7,7,7,FALSE,2021,5102.9,"cat",7,1.37176899410139,"shrubs","shrubs",26,230,73,230
"638",274,"沙崙機5","A09-52","3826_293294",293500,2786500,300417.2583,0,372394.4907,0,0,327188.251,0,0,0,22.26203209,56,8,48,8.645677444,4.37163,264.8201599,1552.252262,7,7,7,FALSE,2015,2630.6,"cat",9,3.4212727134494,"shrubs","shrubs",9,84,24,84
"639",275,"沙崙機5","A09-52","3826_293294",293500,2786500,300417.2583,0,372394.4907,0,0,327188.251,0,0,0,22.26203209,56,8,48,8.645677444,4.37163,264.8201599,1552.252262,7,7,7,FALSE,2016,3738.66,"cat",22,5.88446127757004,"shrubs","shrubs",22,154,58,154
"640",276,"沙崙機5","A09-52","3826_293294",293500,2786500,300417.2583,0,372394.4907,0,0,327188.251,0,0,0,22.26203209,56,8,48,8.645677444,4.37163,264.8201599,1552.252262,7,7,7,FALSE,2017,5701.55,"cat",27,4.73555436679499,"shrubs","shrubs",25,149,59,149
"641",277,"沙崙機5","A09-52","3826_293294",293500,2786500,300417.2583,0,372394.4907,0,0,327188.251,0,0,0,22.26203209,56,8,48,8.645677444,4.37163,264.8201599,1552.252262,7,7,7,FALSE,2018,6564,"cat",18,2.74223034734918,"shrubs","shrubs",23,159,63,159
"642",278,"沙崙機5","A09-52","3826_293294",293500,2786500,300417.2583,0,372394.4907,0,0,327188.251,0,0,0,22.26203209,56,8,48,8.645677444,4.37163,264.8201599,1552.252262,7,7,7,FALSE,2019,8339.02,"cat",15,1.79877251763397,"shrubs","shrubs",17,154,52,154
"643",279,"沙崙機5","A09-52","3826_293294",293500,2786500,300417.2583,0,372394.4907,0,0,327188.251,0,0,0,22.26203209,56,8,48,8.645677444,4.37163,264.8201599,1552.252262,7,7,7,FALSE,2020,5241,"cat",30,5.72409845449342,"shrubs","shrubs",16,140,46,140
"644",280,"沙崙機5","A09-52","3826_293294",293500,2786500,300417.2583,0,372394.4907,0,0,327188.251,0,0,0,22.26203209,56,8,48,8.645677444,4.37163,264.8201599,1552.252262,7,7,7,FALSE,2021,6442.48,"cat",13,2.01785647762973,"shrubs","shrubs",26,230,73,230
"645",281,"沙崙機6","A09-52","3826_293294",293500,2786500,300417.2583,0,372394.4907,0,0,327188.251,0,0,0,22.26203209,56,8,48,8.645677444,4.37163,264.8201599,1552.252262,7,7,7,FALSE,2017,2141,"cat",1,0.467071461933676,"shrubs","shrubs",25,149,59,149
"646",282,"沙崙機6","A09-52","3826_293294",293500,2786500,300417.2583,0,372394.4907,0,0,327188.251,0,0,0,22.26203209,56,8,48,8.645677444,4.37163,264.8201599,1552.252262,7,7,7,FALSE,2018,7566.15,"cat",28,3.70069321914051,"shrubs","shrubs",23,159,63,159
"647",283,"沙崙機6","A09-52","3826_293294",293500,2786500,300417.2583,0,372394.4907,0,0,327188.251,0,0,0,22.26203209,56,8,48,8.645677444,4.37163,264.8201599,1552.252262,7,7,7,FALSE,2019,8719.5,"cat",31,3.555249727622,"shrubs","shrubs",17,154,52,154
"648",284,"沙崙機6","A09-52","3826_293294",293500,2786500,300417.2583,0,372394.4907,0,0,327188.251,0,0,0,22.26203209,56,8,48,8.645677444,4.37163,264.8201599,1552.252262,7,7,7,FALSE,2020,6696.76,"cat",22,3.28517073928288,"shrubs","shrubs",16,140,46,140
"649",285,"沙崙機6","A09-52","3826_293294",293500,2786500,300417.2583,0,372394.4907,0,0,327188.251,0,0,0,22.26203209,56,8,48,8.645677444,4.37163,264.8201599,1552.252262,7,7,7,FALSE,2021,393,"cat",3,7.63358778625954,"shrubs","shrubs",26,230,73,230
"650",286,"沙崙機7","A09-52","3826_293294",293500,2786500,300417.2583,0,372394.4907,0,0,327188.251,0,0,0,22.26203209,56,8,48,8.645677444,4.37163,264.8201599,1552.252262,7,7,7,FALSE,2021,3936.43,"cat",9,2.28633558833766,"shrubs","shrubs",26,230,73,230
"651",287,"AK","A04-05","3826_291806",305500,2783500,37191.11206,18595.55603,0,925617.7759,0,0,0,18595.55603,0,621.0926916,821,455,366,96.38887352,17.5744,203.2422791,1698.665129,1,1,3,FALSE,2015,2256,"cat",1,0.443262411347518,"shrubs","shrubs",23,91,51,91
"652",288,"馬槽2","A01-02","3826_293308",307500,2786500,0,0,0,1e+06,0,0,0,0,0,445.3395722,571,332,239,52.27704226,16.19422,44.42637634,1506.984514,2,1,3,FALSE,2016,504,"cat",3,5.95238095238095,"shrubs","shrubs",19,66,29,66
"653",289,"二子3","A04-71","3826_293303",302500,2786500,0,0,0,1e+06,0,0,0,0,0,847.6631016,981,707,274,54.50695104,21.43218,324.6304321,1555.842048,3,2,4,FALSE,2016,2256,"cat",1,0.443262411347518,"shrubs","shrubs",NA,NA,NA,NA
"654",290,"紗帽1","A04-86","3826_290805",304500,2781500,104204.5892,7273.849609,0,841785.1362,0,39462.57532,0,7273.849609,0,351.9645329,572,212,360,67.63774582,19.07093,239.6271667,1550.30581,1,1,1,FALSE,2016,1800,"cat",4,2.22222222222222,"shrubs","shrubs",NA,NA,NA,NA
"655",291,"七星2","A04-05","3826_291806",305500,2783500,37191.11206,18595.55603,0,925617.7759,0,0,0,18595.55603,0,621.0926916,821,455,366,96.38887352,17.5744,203.2422791,1698.665129,1,1,3,FALSE,2017,1968,"cat",0,0,"shrubs","shrubs",23,91,57,91
"656",292,"馬槽8","A01-02","3826_293308",307500,2786500,0,0,0,1e+06,0,0,0,0,0,445.3395722,571,332,239,52.27704226,16.19422,44.42637634,1506.984514,2,1,3,FALSE,2017,1656,"cat",0,0,"shrubs","shrubs",24,62,29,62
"657",293,"二子6","A04-71","3826_293303",302500,2786500,0,0,0,1e+06,0,0,0,0,0,847.6631016,981,707,274,54.50695104,21.43218,324.6304321,1555.842048,3,2,4,FALSE,2017,1584,"cat",11,6.94444444444444,"shrubs","shrubs",NA,NA,NA,NA
"658",294,"七星相1","A04-05","3826_291806",305500,2783500,37191.11206,18595.55603,0,925617.7759,0,0,0,18595.55603,0,621.0926916,821,455,366,96.38887352,17.5744,203.2422791,1698.665129,1,1,3,FALSE,2017,2304,"cat",0,0,"shrubs","shrubs",23,91,57,91
"659",295,"二子相1","A04-71","3826_293303",302500,2786500,0,0,0,1e+06,0,0,0,0,0,847.6631016,981,707,274,54.50695104,21.43218,324.6304321,1555.842048,3,2,4,FALSE,2017,2304,"cat",0,0,"shrubs","shrubs",NA,NA,NA,NA
"660",296,"菜公坑相1","A04-71","3826_293303",302500,2786500,0,0,0,1e+06,0,0,0,0,0,847.6631016,981,707,274,54.50695104,21.43218,324.6304321,1555.842048,3,2,4,FALSE,2017,2304,"cat",0,0,"shrubs","shrubs",NA,NA,NA,NA
"661",297,"馬槽相","A01-02","3826_293308",307500,2786500,0,0,0,1e+06,0,0,0,0,0,445.3395722,571,332,239,52.27704226,16.19422,44.42637634,1506.984514,2,1,3,FALSE,2017,2280,"cat",0,0,"shrubs","shrubs",24,62,29,62
"662",298,"CY67B","A37-07","3826_170693",192500,2541500,185339.1503,51343.55064,0,711973.7484,0,0,0,51343.55064,0,219.0677362,313,109,204,54.02635895,16.97419,9.432590485,1533.320585,1,1,1,FALSE,2018,2304,"cat",0,0,"shrubs","shrubs",3,45,24,45
"663",299,"CY67B","A37-07","3826_170693",192500,2541500,185339.1503,51343.55064,0,711973.7484,0,0,0,51343.55064,0,219.0677362,313,109,204,54.02635895,16.97419,9.432590485,1533.320585,1,1,1,FALSE,2019,6216,"cat",10,1.60875160875161,"shrubs","shrubs",2,26,17,26
"664",300,"CY67B","A37-07","3826_170693",192500,2541500,185339.1503,51343.55064,0,711973.7484,0,0,0,51343.55064,0,219.0677362,313,109,204,54.02635895,16.97419,9.432590485,1533.320585,1,1,1,FALSE,2020,7776,"cat",17,2.18621399176955,"shrubs","shrubs",5,40,22,40
"665",301,"CY67B","A37-07","3826_170693",192500,2541500,185339.1503,51343.55064,0,711973.7484,0,0,0,51343.55064,0,219.0677362,313,109,204,54.02635895,16.97419,9.432590485,1533.320585,1,1,1,FALSE,2021,5832,"cat",23,3.9437585733882,"shrubs","shrubs",3,21,14,21
"666",302,"HC09B","A05-22","3826_273804",303500,2747500,0,0,0,1e+06,0,0,0,0,0,379.8044983,710,199,511,129.2219792,29.36703,312.7067261,1357.689269,3,3,3,FALSE,2018,7560,"cat",5,0.661375661375661,"shrubs","shrubs",NA,NA,NA,NA
"667",303,"HC09B","A05-22","3826_273804",303500,2747500,0,0,0,1e+06,0,0,0,0,0,379.8044983,710,199,511,129.2219792,29.36703,312.7067261,1357.689269,3,3,3,FALSE,2019,7800,"cat",4,0.512820512820513,"shrubs","shrubs",NA,NA,NA,NA
"668",304,"HC09B","A05-22","3826_273804",303500,2747500,0,0,0,1e+06,0,0,0,0,0,379.8044983,710,199,511,129.2219792,29.36703,312.7067261,1357.689269,3,3,3,FALSE,2020,7200,"cat",28,3.88888888888889,"shrubs","shrubs",NA,NA,NA,NA
"669",305,"HC09B","A05-22","3826_273804",303500,2747500,0,0,0,1e+06,0,0,0,0,0,379.8044983,710,199,511,129.2219792,29.36703,312.7067261,1357.689269,3,3,3,FALSE,2021,5832,"cat",26,4.45816186556927,"shrubs","shrubs",NA,NA,NA,NA
"670",306,"HC24B","A27-10","3826_258737",236500,2717500,112768.9892,30755.17886,0,825720.6531,0,0,0,30755.17886,0,97.32352941,142,45,97,21.578352,12.92363,296.2360535,1559.70658,1,1,1,FALSE,2018,8040,"cat",4,0.497512437810945,"shrubs","shrubs",14,66,41,66
"671",307,"HC24B","A27-10","3826_258737",236500,2717500,112768.9892,30755.17886,0,825720.6531,0,0,0,30755.17886,0,97.32352941,142,45,97,21.578352,12.92363,296.2360535,1559.70658,1,1,1,FALSE,2019,6984,"cat",7,1.00229095074456,"shrubs","shrubs",11,77,40,77
"672",308,"HC24B","A27-10","3826_258737",236500,2717500,112768.9892,30755.17886,0,825720.6531,0,0,0,30755.17886,0,97.32352941,142,45,97,21.578352,12.92363,296.2360535,1559.70658,1,1,1,FALSE,2020,8616,"cat",1,0.116063138347261,"shrubs","shrubs",8,66,31,66
"673",309,"HC24B","A27-10","3826_258737",236500,2717500,112768.9892,30755.17886,0,825720.6531,0,0,0,30755.17886,0,97.32352941,142,45,97,21.578352,12.92363,296.2360535,1559.70658,1,1,1,FALSE,2021,5736,"cat",1,0.174337517433752,"shrubs","shrubs",13,74,34,74
"674",310,"NT15B","A32-12","3826_215739",238500,2631500,360930.3089,41920.06243,0,555229.5662,0,0,0,41920.06243,0,398.0692042,606,318,288,82.80293268,18.0322,148.3148193,1586.095915,1,1,1,FALSE,2018,6600,"cat",2,0.303030303030303,"shrubs","shrubs",NA,NA,NA,NA
"675",311,"NT15B","A32-12","3826_215739",238500,2631500,360930.3089,41920.06243,0,555229.5662,0,0,0,41920.06243,0,398.0692042,606,318,288,82.80293268,18.0322,148.3148193,1586.095915,1,1,1,FALSE,2019,8496,"cat",0,0,"shrubs","shrubs",NA,NA,NA,NA
